INFO     | 2025-09-07 11:23:57,799 | CLIENT/SENDER            | Sending notification: {"targets": [{"fcmToken": "ecF9009QS_WXzjtZfW1SM0:APA91bG0AWrWps9teSqN-BjNvSFV4iH4Rw-Y3iLr4FNbDk_PIxuuDKpKfXJBir0Vq_dmqOtOXQ8NMtJX8XO7mW_uCdHA7v9n70aC0OySUmHrNknsXAOBZrM", "fcmTokenFallback": null, "instanceId": "543c9a44-eab2-44a2-b50b-ca85c3333f45"}], "highPriority": true, "androidData": "QDSR8BNd1eQkJVcUoAwByj/YR02siq5WN1bZgDRQ9lhr+ld+u1YnaqPtFV4wpyx80ENij280clrvmfoPY0ZfI0ChuFl4qOWxLUruMakPZmC6ZFyuruF1PB3qamFWOJYbAQuROwU97iB1CFXGcWxvnb/yws8qKXz9sSWLV9T8uR0N+faT+dOwhAxwtefXKc7/HU+bZ9uyD+WumvP7/JJxgeAQmteJEJUn31RFjDgaPQ7xnUE52WsBd6dPWIMykBecBp0NKkNCnRwhuKUih45uAX3wUHNpmZdj7xcRvyVesVBMfGiP6sliUI7EULkp1JZ90nCV6BVpIGOtgT8COk6mbKuSfltZGPQ8SClNN81D68cI0LWYTcYOjCbaJ2MIWZYWcldECkeMMwmLTji6w7HcAw==", "apnsData": null}
INFO     | 2025-09-08 19:37:56,452 | CLIENT/SENDER            | Send to 1 was success {'success': True, 'invalidTokens': []} (Execution ID: 2sw23uutkjcq)
INFO     | 2025-09-08 19:38:21,484 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '875', 'CurrentLayer': '55', 'TotalLayers': '75', 'progress_percent': '71', 'duration_sec': '2196.267704963684'})
INFO     | 2025-09-08 19:38:21,485 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:38:38,564 | DATABASE                 | Updating presence
INFO     | 2025-09-08 19:38:47,077 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '847', 'CurrentLayer': '56', 'TotalLayers': '75', 'progress_percent': '72', 'duration_sec': '2221.86084651947'})
INFO     | 2025-09-08 19:38:47,078 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:38:47,080 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:39:13,225 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '822', 'CurrentLayer': '57', 'TotalLayers': '75', 'progress_percent': '73', 'duration_sec': '2248.007166862488'})
INFO     | 2025-09-08 19:39:13,226 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:39:13,227 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:39:37,231 | DATABASE                 | Updating presence
INFO     | 2025-09-08 19:39:39,325 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '794', 'CurrentLayer': '58', 'TotalLayers': '75', 'progress_percent': '74', 'duration_sec': '2274.1071438789368'})
INFO     | 2025-09-08 19:39:39,326 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:39:39,327 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:40:05,215 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '768', 'CurrentLayer': '58', 'TotalLayers': '75', 'progress_percent': '75', 'duration_sec': '2299.9981117248535'})
INFO     | 2025-09-08 19:40:05,216 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:40:05,216 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:40:05,224 | CLIENT/SENDER            | Sending notification: {"targets": [{"fcmToken": "ecF9009QS_WXzjtZfW1SM0:APA91bG0AWrWps9teSqN-BjNvSFV4iH4Rw-Y3iLr4FNbDk_PIxuuDKpKfXJBir0Vq_dmqOtOXQ8NMtJX8XO7mW_uCdHA7v9n70aC0OySUmHrNknsXAOBZrM", "fcmTokenFallback": null, "instanceId": "543c9a44-eab2-44a2-b50b-ca85c3333f45"}], "highPriority": true, "androidData": "t47jGJaA3S5s0JxA3ZOWISWHUv9eTd4OyvSHqWnfFylmupwte1mYMhc03uMXk90Ao9qICC4mhnxMXoWRX1NH1dNFlo3MuZjrDSFD0Ws2J+pbxE59DgMBUFGFzdEnZBtkr5sM8sQDRT4D86O8LIIQVfCwfqb4KDG6R6WYo01kU2Sdg/y1AvBzAhQ9tAjQctJBlWvbtDMElzhIEiICNDh8I7fQPl0YLRcZp+91SJEWcFeGT5eg23mvJk86QBOBeEvZ58TGrn6weJOK1qmcUcb70F/tKbYR6cziw3kJpboGI/9KROXsAB95ZQye0L/A+i98xzSh54XmeBnG8a3XCncdJDCy03yDh0q8a86jxpuw1ie70Hs+mLiL/2Nd5Ykq2Qcd", "apnsData": null}
INFO     | 2025-09-08 19:40:05,578 | CLIENT/SENDER            | Send to 1 was success {'success': True, 'invalidTokens': []} (Execution ID: 1fwocix27vio)
INFO     | 2025-09-08 19:40:30,566 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '741', 'CurrentLayer': '60', 'TotalLayers': '75', 'progress_percent': '76', 'duration_sec': '2325.349933862686'})
INFO     | 2025-09-08 19:40:30,567 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:40:56,713 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '713', 'CurrentLayer': '60', 'TotalLayers': '75', 'progress_percent': '77', 'duration_sec': '2351.496980905533'})
INFO     | 2025-09-08 19:40:56,714 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:40:56,715 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:41:22,823 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '687', 'CurrentLayer': '61', 'TotalLayers': '75', 'progress_percent': '78', 'duration_sec': '2377.6046104431152'})
INFO     | 2025-09-08 19:41:22,824 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:41:22,825 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:41:48,449 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '660', 'CurrentLayer': '62', 'TotalLayers': '75', 'progress_percent': '79', 'duration_sec': '2403.2323224544525'})
INFO     | 2025-09-08 19:41:48,450 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:41:48,450 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:42:14,314 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '633', 'CurrentLayer': '62', 'TotalLayers': '75', 'progress_percent': '80', 'duration_sec': '2429.097801208496'})
INFO     | 2025-09-08 19:42:14,315 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:42:14,316 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:42:14,327 | CLIENT/SENDER            | Sending notification: {"targets": [{"fcmToken": "ecF9009QS_WXzjtZfW1SM0:APA91bG0AWrWps9teSqN-BjNvSFV4iH4Rw-Y3iLr4FNbDk_PIxuuDKpKfXJBir0Vq_dmqOtOXQ8NMtJX8XO7mW_uCdHA7v9n70aC0OySUmHrNknsXAOBZrM", "fcmTokenFallback": null, "instanceId": "543c9a44-eab2-44a2-b50b-ca85c3333f45"}], "highPriority": true, "androidData": "JNJ5XY8NSKHSdWawd6cCGH1lAyWmxGcy4toPi+UquDrVxnq5nVlgSmyH1UQNcVKvPe7egDcWONRjXmrMgCnaU/Jp7O0LDtO1ZSw/CDglee3qJ8ksOxP9Ld4ws991boxuGvKc4K0oKXkHe0T9ZH+1mmO22QUSYCWRttZ5GxRcN7X0lpQgLUosrK3CulL3X4mKoq7k8YRMOXBxxd/R1ylBnHQmUGYC6bQqn+reV67mjmcJ+6UqO00IZ3R0VJ1i5yXcZLst6NNbPT/dJaNsJe7zGdug2e4JZSfVIsa1I9sv0OIWrPNOpAbgF7ISM2eTV4VoUzaypeFS60fKjhLrAdlZm6A5RmloVIqPaqNa9YxXB9jdca5QbYSfbmQc/MEQD22f", "apnsData": null}
INFO     | 2025-09-08 19:42:14,594 | CLIENT/SENDER            | Send to 1 was success {'success': True, 'invalidTokens': []} (Execution ID: 1fwoc336rfwx)
INFO     | 2025-09-08 19:42:39,686 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '605', 'CurrentLayer': '63', 'TotalLayers': '75', 'progress_percent': '81', 'duration_sec': '2454.470028400421'})
INFO     | 2025-09-08 19:42:39,687 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:43:05,283 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '580', 'CurrentLayer': '64', 'TotalLayers': '75', 'progress_percent': '82', 'duration_sec': '2480.066841363907'})
INFO     | 2025-09-08 19:43:05,284 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:43:05,285 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:43:30,645 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '554', 'CurrentLayer': '65', 'TotalLayers': '75', 'progress_percent': '83', 'duration_sec': '2505.4260296821594'})
INFO     | 2025-09-08 19:43:30,646 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:43:30,647 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:43:30,796 | CLIENT/SENDER            | Config still valid
INFO     | 2025-09-08 19:43:31,234 | CLIENT/SENDER            | OctoApp loaded config: {'updatePercentModulus': 5, 'highPrecisionRangeStart': 5, 'highPrecisionRangeEnd': 5, 'sendNotificationUrl': 'https://europe-west1-octoapp-4e438.cloudfunctions.net/sendNotificationV2', 'minIntervalSecs': 300}
INFO     | 2025-09-08 19:43:38,636 | DATABASE                 | Updating presence
INFO     | 2025-09-08 19:43:56,481 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '527', 'CurrentLayer': '65', 'TotalLayers': '75', 'progress_percent': '84', 'duration_sec': '2531.2647445201874'})
INFO     | 2025-09-08 19:43:56,482 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:43:56,483 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:44:21,566 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '499', 'CurrentLayer': '70', 'TotalLayers': '75', 'progress_percent': '85', 'duration_sec': '2556.349975347519'})
INFO     | 2025-09-08 19:44:21,568 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:44:21,569 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:44:21,578 | CLIENT/SENDER            | Sending notification: {"targets": [{"fcmToken": "ecF9009QS_WXzjtZfW1SM0:APA91bG0AWrWps9teSqN-BjNvSFV4iH4Rw-Y3iLr4FNbDk_PIxuuDKpKfXJBir0Vq_dmqOtOXQ8NMtJX8XO7mW_uCdHA7v9n70aC0OySUmHrNknsXAOBZrM", "fcmTokenFallback": null, "instanceId": "543c9a44-eab2-44a2-b50b-ca85c3333f45"}], "highPriority": true, "androidData": "Dbzkhdv8vO1YyqBj/uqjPwl2ea5yj5zTl6NrCN8ih7dcpMyrCltH3UfvlzxYzGQmdcHC2jZQvZikPG78apojkrlRYPwtcbKnAfOuv3fSUp9k1FcmTHF8n+rnhpXkj+OJqfBUWAUqjuYCe8ncEbRgD7zauo1Cjuna+RNM+Qb2Xal17sCoozYY4EKsXreSbitq8ForkkkAsqmOdLEsJJG8v9F1s64W2U5E11Z0XebJFdO2M+AaQoQ/jrGvcmkQ2bSXBTJ0bJVJtkNUsGGfF+M1zbM6zP7IYbj5+oz9HeYy8kWHa6q/5ILOE69Kai39QMtDSXz9d9Jbbi5jGSgSj8iArpbDAJfucZAFYIjTMLBGEvsalyBNATzR/g68ZmKhcmOe", "apnsData": null}
INFO     | 2025-09-08 19:44:21,985 | CLIENT/SENDER            | Send to 1 was success {'success': True, 'invalidTokens': []} (Execution ID: b04zl5ymy4h4)
INFO     | 2025-09-08 19:44:37,348 | DATABASE                 | Updating presence
INFO     | 2025-09-08 19:44:47,448 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '474', 'CurrentLayer': '67', 'TotalLayers': '75', 'progress_percent': '86', 'duration_sec': '2582.231603860855'})
INFO     | 2025-09-08 19:44:47,449 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:45:12,811 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '447', 'CurrentLayer': '68', 'TotalLayers': '75', 'progress_percent': '87', 'duration_sec': '2607.594378709793'})
INFO     | 2025-09-08 19:45:12,812 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:45:12,812 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:45:33,136 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '423', 'CurrentLayer': '72', 'TotalLayers': '75', 'progress_percent': '88', 'duration_sec': '2627.9170825481415'})
INFO     | 2025-09-08 19:45:33,137 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:45:33,137 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:45:58,464 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '397', 'CurrentLayer': '69', 'TotalLayers': '75', 'progress_percent': '89', 'duration_sec': '2653.2478432655334'})
INFO     | 2025-09-08 19:45:58,465 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:45:58,466 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:46:24,329 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '369', 'CurrentLayer': '70', 'TotalLayers': '75', 'progress_percent': '90', 'duration_sec': '2679.1123402118683'})
INFO     | 2025-09-08 19:46:24,330 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:46:24,331 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:46:24,340 | CLIENT/SENDER            | Sending notification: {"targets": [{"fcmToken": "ecF9009QS_WXzjtZfW1SM0:APA91bG0AWrWps9teSqN-BjNvSFV4iH4Rw-Y3iLr4FNbDk_PIxuuDKpKfXJBir0Vq_dmqOtOXQ8NMtJX8XO7mW_uCdHA7v9n70aC0OySUmHrNknsXAOBZrM", "fcmTokenFallback": null, "instanceId": "543c9a44-eab2-44a2-b50b-ca85c3333f45"}], "highPriority": true, "androidData": "PBzMv9Ug4020Q2Zyvkme2Q46iXDUZyrZ3lpuXeMBqgU0J0AqfRa3cPMLPK9/4ok2vt+Oe6UUoPz26UGBd/2eqdbEe20HlJxqh4ATuWyxCI38c0YzFLX+cEYWmnjE9/iKBQiCtqi9yYNuEAJ0LP64cAeNjXQYJ3+lu99/r0r+u2wfW/BjMHBCXdxdJFbt8gU5/eEC2ecjc7rZYxRvdobwfZemjNgxPc6UfY28b8AlBLtMRg6lmRXpek/pJsD4gZ5+y07NatPd/RPzrFZcMJcNG+zMr+dnh3mwYeUKTxhhI/j25DWie4+DvZxWLDK1eAy1SjRMOWDd3waIAz1AnUPk8NRMNYTTO5LZlRngbJCMkw/Z113PsvNzbu/zNOU1g6U0", "apnsData": null}
INFO     | 2025-09-08 19:46:24,761 | CLIENT/SENDER            | Send to 1 was success {'success': True, 'invalidTokens': []} (Execution ID: 1sat43787ogh)
INFO     | 2025-09-08 19:46:44,903 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '347', 'CurrentLayer': '70', 'TotalLayers': '75', 'progress_percent': '91', 'duration_sec': '2699.686758518219'})
INFO     | 2025-09-08 19:46:44,904 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:47:20,523 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '318', 'CurrentLayer': '71', 'TotalLayers': '75', 'progress_percent': '92', 'duration_sec': '2735.3068935871124'})
INFO     | 2025-09-08 19:47:20,524 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:47:20,525 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:48:01,936 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '285', 'CurrentLayer': '75', 'TotalLayers': '75', 'progress_percent': '93', 'duration_sec': '2776.717718601227'})
INFO     | 2025-09-08 19:48:01,936 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:48:01,937 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:48:27,765 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '262', 'CurrentLayer': '72', 'TotalLayers': '75', 'progress_percent': '94', 'duration_sec': '2802.549058675766'})
INFO     | 2025-09-08 19:48:27,766 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:48:27,767 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:48:38,740 | DATABASE                 | Updating presence
INFO     | 2025-09-08 19:48:59,138 | CLIENT                   | Sending progress ({'print_id': '2917ff44e8714b04b2c025272321dff1', 'file_name': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'file_path': 'Pinky+Buddy_0.2mm_PLA_Generic Klipper Printer_51m12s.gcode', 'FileSizeKb': '6375', 'FilamentUsageMm': '5427', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '235', 'CurrentLayer': '73', 'TotalLayers': '75', 'progress_percent': '95', 'duration_sec': '2833.9219858646393'})
INFO     | 2025-09-08 19:48:59,139 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2025-09-08 19:48:59,140 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2025-09-08 19:48:59,149 | CLIENT/SENDER            | Sending notification: {"targets": [{"fcmToken": "ecF9009QS_WXzjtZfW1SM0:APA91bG0AWrWps9teSqN-BjNvSFV4iH4Rw-Y3iLr4FNbDk_PIxuuDKpKfXJBir0Vq_dmqOtOXQ8NMtJX8XO7mW_uCdHA7v9n70aC0OySUmHrNknsXAOBZrM", "fcmTokenFallback": null, "instanceId": "543c9a44-eab2-44a2-b50b-ca85c3333f45"}], "highPriority": true, "androidData": "ahXHkpJnta9Rd8XKZXbnbA5FCdoZwQfpI0b3ysB+qCqjr6rSTU3Yu131fzoiCqeCsrt3/U33vGUfPsQ79zSBSV6h6T+tFu+CXSp8BEK5IKjWmGCdbrxuR7y1pKDVxA9ub3H+zBMJ+RbU/9K3vo+FF57OfrkhM3zi/Dd8oQcqIBxdbAvBeJt3WAR1MtDEai3UvyFFrdwaJbKZXoLSRAHhlvUql9yuvtTW1lzSubRuH7lfteqmGEa+zqP4stuvmRjwwbFKRKRVPlRmjHucsVoui+qlS7Tx3hn76thPVbnF/rrpJPbMmWFayMVJdKX4rT/O3ENNsVDMQeqHhCB22aHmZzHIqAaJNbQILGV/L328mDZKsj8D9VKSdZH7uLBErJJn", "apnsData": null}
INFO     | 2025-09-08 19:48:59,860 | CLIENT/SENDER            | Send to 1 was success {'success': True, 'invalidTokens': []} (Execution ID: 1sat2uf4nvcx)
